Date,Time,RUNNING,VELOCITY,DENSITY,DISCHPR,SWINGSPD,SWINGRADIUS,CDBW,MDBW,CONFIGURATION,UWPINTAKE,UWPDISCH,UWPHP,UWPHPLIMIT,UWPGEAR,UWPRPM,UWPRPMSP,P1INTAKE,P1DISCH,P1HP,P1HPLIMIT,P1GEAR,P1ENGRPM,P1RPMSP,P1FCSP,P1PCSP,P1DPCSP,P1SMSP,P2INTAKE,P2DISCH,P2HP,P2HPLIMIT,P2GEAR,P2ENGRPM,P2RPMSP,P2FCSP,P2SPCSP,P2DPCSP,P2MCSP,CUTTERT,CUTTERTLIM,CUTTERRPM,CUTTERRPMSP,PSWINGLP,PSWINGLPLIM,PSWINGDRUMDIA,PSWINGLS,PSWINGLSSP,SSWINGLP,SSWINGLPLIM,SSWINGDRUMDIA,SSWINGLS,SSWINGLSSP,PLADDERLP,PLADDERLPLIM,PLADDERLS,PLADDERLSSP,SLADDERLP,SLADDERLPLIM,SLADDERLS,SLADDERLSSP,SPUDMAINXS_LP,SPMAINLPLIM,SPMAINLS,SPMAINLSSP,SPMAINPOS,SPUDAUXLP,SPUDAUXLPLIM,SPUDAUXLS,SPUDAUXLSSP,SPUDAUXPOS,SPUDCARLP,SPUDCARLPLIM,SPUDCARLS,SPUDCARLSSP,SPUDCARPOS,SPUDX,SPUDY,SPUDSTAT,SPUDRNG,CUTTERX,CUTTERY,CUTTERSTAT,CUTTERRNG,CUTTERELEV,TIDE,HEADING,DRAFT,LANGLE,CHOT,CDBT,MDBT,HULLPITCH,HULLROLL,HULLHEAVE,SRVSTATUS,SRVUWPINOPNSP,SRVUWPINCLSSP,SRVUWPOUTOPNSP,SRVUWPOUTCLSSP_1,SRVP1OUTOPNSP,SRVP1OUTCLSSP,SRVP2OUTOPNSP,SRVP2OUTCLSSP,GEN1LOADPC,GEN2LOADPC,GEN3LOADPC,B1P1INTAKE,B1P1DISCH,B1P1HP,B1P1HPLIMIT,B1P1GEAR,B1P1ENGRPM,B1P1RPMSP,B1P1FCSP,B1P1SPCSP,B1P1DPCSP,B1P1SMSP,B1P2INTAKE,B1P2DISCH,B1P2HP,B1P2HPLIMIT,B1P2GEAR,B1P2ENGRPM,B1P2RPMSP,B1P2FCSP,B1P2SPCSP,B1P2DPCSP,B1P2SMCSP,B2P1INTAKE,B2P1DISCH,B2P1HP,B2P1HPLIMIT,B2P1GEAR,B2P1ENGRPM,B2P1RPMSP,B2P1FCSP,B2P1SPCSP,B2P1DPCSP,B2P1SMSP,B2P2INTAKE,B2P2DISCH,B2P2HP,B2P2HPLIMIT,B2P2GEAR,B2P2ENGRPM,B2P2RPMSP,B2P2FCSP,B2P2SPCSP,B2P2DPCSP,B2P2SMCSP
2019/12/21,06:56:00,ON,15.7,1.15,202,0.0,382,23.9,22.4,0,30,39,1270,0,0.00,0,0,39,200,0,0,0.00,1052,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,319,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:56:10,ON,15.6,1.17,203,0.0,382,23.9,22.4,0,30,38,1310,0,0.00,0,0,38,204,0,0,0.00,1048,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,287,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:56:20,ON,15.6,1.19,200,0.0,382,23.9,22.4,0,30,37,1265,0,0.00,0,0,37,200,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,279,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:56:30,ON,15.6,1.18,199,0.0,382,23.9,22.4,0,30,39,1260,0,0.00,0,0,39,199,0,0,0.00,1051,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,312,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:56:40,ON,15.6,1.16,204,0.0,382,23.9,22.4,0,30,38,1265,0,0.00,0,0,37,204,0,0,0.00,1048,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,271,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:56:50,ON,15.6,1.18,208,0.0,382,23.9,22.4,0,30,39,1280,0,0.00,0,0,39,206,0,0,0.00,1052,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,292,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:57:00,ON,15.6,1.18,202,0.0,382,23.9,22.4,0,30,38,1245,0,0.00,0,0,38,202,0,0,0.00,1049,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,253,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:57:10,ON,15.6,1.17,200,0.0,382,23.9,22.4,0,30,37,1280,0,0.00,0,0,37,201,0,0,0.00,1049,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,258,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:57:20,ON,15.6,1.17,201,0.0,382,23.9,22.4,0,30,39,1260,0,0.00,0,0,38,200,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,218,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:57:30,ON,15.6,1.17,199,0.0,373,23.9,22.4,0,30,37,1300,0,0.00,0,0,37,200,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,214,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:57:40,ON,15.5,1.16,204,0.0,382,23.9,22.4,0,30,38,1310,0,0.00,0,0,38,203,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,239,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:57:50,ON,15.5,1.17,205,0.0,382,23.9,22.4,0,30,37,1305,0,0.00,0,0,37,205,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,201,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:58:00,ON,15.5,1.17,206,0.0,382,23.9,22.4,0,30,38,1290,0,0.00,0,0,38,206,0,0,0.00,1051,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,205,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:58:10,ON,15.5,1.18,204,0.0,373,23.9,22.4,0,30,39,1280,0,0.00,0,0,39,203,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,235,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:58:20,ON,15.5,1.18,200,0.0,382,23.9,22.4,0,30,38,1240,0,0.00,0,0,38,199,0,0,0.00,1052,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,224,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:58:30,ON,15.4,1.16,200,0.0,382,23.9,22.4,0,30,38,1320,0,0.00,0,0,38,200,0,0,0.00,1049,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,245,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:58:40,ON,15.4,1.16,202,0.0,382,23.9,22.4,0,30,38,1285,0,0.00,0,0,38,204,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,310,0,31.8,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:58:50,ON,15.4,1.17,201,0.0,382,23.9,22.4,0,30,38,1230,0,0.00,0,0,38,200,0,0,0.00,1049,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,301,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:59:00,ON,15.4,1.16,199,0.0,382,23.9,22.4,0,30,38,1250,0,0.00,0,0,38,198,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,313,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:59:10,ON,15.4,1.15,198,0.0,382,23.8,22.3,0,30,38,1255,0,0.00,0,0,38,198,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,296,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,16.9,86.7,21.1,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:59:20,ON,15.3,1.15,204,0.0,385,23.9,22.4,0,30,37,1260,0,0.00,0,0,37,204,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,336,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:59:30,ON,15.3,1.16,197,0.0,387,24.1,22.6,0,30,38,1280,0,0.00,0,0,38,198,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,173,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:59:40,ON,15.4,1.15,199,0.0,387,23.9,22.4,0,30,37,1275,0,0.00,0,0,37,198,0,0,0.00,1048,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,117,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,06:59:50,ON,15.4,1.15,193,0.0,373,23.9,22.4,0,40,36,1160,0,0.00,0,0,36,194,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,227,0,31.7,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,07:00:00,ON,15.4,1.13,189,0.0,387,23.9,22.4,0,40,35,1180,0,0.00,0,0,35,188,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,325,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.0,86.7,21.2,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,07:00:10,ON,15.5,1.07,194,0.0,387,24.1,22.6,0,30,39,1295,0,0.00,0,0,39,196,0,0,0.00,1049,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,338,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,07:00:20,ON,15.4,1.15,211,0.0,373,24.1,22.6,0,30,39,1335,0,0.00,0,0,39,212,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,335,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.9,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,41,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,07:00:30,ON,15.4,1.18,211,0.0,373,24.2,22.7,0,30,39,1340,0,0.00,0,0,39,211,0,0,0.00,1049,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,356,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.0,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,07:00:40,ON,15.4,1.22,211,0.0,387,24.2,22.7,0,30,39,1325,0,0.00,0,0,38,210,0,0,0.00,1050,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,325,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.0,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,07:00:50,ON,15.5,1.22,208,0.0,387,24.3,22.8,0,30,38,1345,0,0.00,0,0,38,207,0,0,0.00,1051,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,440,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,07:01:00,ON,15.5,1.22,209,0.0,387,24.3,22.8,0,30,40,1400,0,0.00,0,0,40,209,0,0,0.00,1051,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,425,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,07:01:10,ON,15.5,1.23,221,0.0,373,24.4,22.9,0,20,40,1375,0,0.00,0,0,40,220,0,0,0.00,1050,0,0.0,0,220,0,0,0,0,0,0.00,0,0,0.0,0,0,0,437,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,07:01:20,ON,15.5,1.28,221,0.0,373,24.3,22.8,0,30,40,1415,0,0.00,0,0,40,221,0,0,0.00,1050,0,0.0,0,220,0,0,0,0,0,0.00,0,0,0.0,0,0,0,448,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,07:01:30,ON,15.5,1.29,223,0.0,387,24.3,22.8,0,20,40,1480,0,0.00,0,0,40,222,0,0,0.00,1041,0,0.0,0,220,0,0,0,0,0,0.00,0,0,0.0,0,0,0,501,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,17.1,86.7,21.4,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
