Date,Time,RUNNING,VELOCITY,DENSITY,DISCHPR,SWINGSPD,SWINGRADIUS,CDBW,MDBW,CONFIGURATION,UWPINTAKE,UWPDISCH,UWPHP,UWPHPLIMIT,UWPGEAR,UWPRPM,UWPRPMSP,P1INTAKE,P1DISCH,P1HP,P1HPLIMIT,P1GEAR,P1ENGRPM,P1RPMSP,P1FCSP,P1SPCSP,P1DPCSP,P1SMCSP,P2INTAKE,P2DISCH,P2HP,P2HPLIMIT,P2GEAR,P2ENGRPM,P2RPMSP,P2FCSP,P2SPCSP,P2DPCSP,P2SMCSP,CUTTERT,CUTTERTLIM,CUTTERRPM,CUTTERRPMSP,PSWINGLP,PSWINGLPLIM,PSWINGDRUMDIA,PSWINGLS,PSWINGLSSP,SSWINGLP,SSWINGLPLIM,SSWINGDRUMDIA,SSWINGLS,SSWINGLSSP,PLADDERLP,PLADDERLPLIM,PLADDERLS,PLADDERLSSP,SLADDERLP,SLADDERLPLIM,SLADDERLS,SLADDERLSSP,SPUDMAINXSLP,SPUDMAINLPLIM,SPUDMAINLS,SPUDMAINLSSP,SPUDMAINPOS,SPUDAUXLP,SPUDAUXLPLIM,SPUDAUXLS,SPUDAUXLSSP,SPUDAUXPOS,SPUDCARLP,SPUDCARLPLIM,SPUDCARLS,SPUDCARLSSP,SPUDCARPOS,SPUDX,SPUDY,SPUDSTAT,SPUDRNG,CUTTERX,CUTTERY,CUTTERSTAT,CUTTERRNG,CUTTERELEV,TIDE,HEADING,DRAFT,LANGLE,CHOT,CDBT,MDBT,HULLPITCH,HULLROLL,HULLHEAVE,SRVSTATUS,SRVUWPINOPNSP,SRVUWPINCLSSP,SRVUWPPOUTOPNSP,SRVUWPPOUTCLSSP,SRVP1OUTOPNSP,SRVP1OUTCLSSP,SRVP2OUTOPNSP,SRVP2OUTCLSSP,GEN1LOADPC,GEN2LOADPC,GEN3LOADPC,B1P1INTAKE,B1P1DISCH,B1P1HP,B1P1HPLIMIT,B1P1GEAR,B1P1ENGRPM,B1P1RPMSP,B1P1FCSP,B1P1SPCSP,B1P1DPCSP,B1P1SMCSP,B1P2INTAKE,B1P2DISCH,B1P2HP,B1P2HPLIMIT,B1P2GEAR,B1P2ENGRPM,B1P2RPMSP,B1P2FCSP,B1P2SPCSP,B1P2DPCSP,B1P2SMCSP,B2P1INTAKE,B2P1DISCH,B2P1HP,B2P1HPLIMIT,B2P1GEAR,B2P1ENGRPM,B2P1RPMSP,B2P1FCSP,B2P1SPCSP,B2P1DPCSP,B2P1SMCSP,B2P2INTAKE,B2P2DISCH,B2P2HP,B2P2HPLIMIT,B2P2GEAR,B2P2ENGRPM,B2P2RPMSP,B2P2FCSP,B2P2SPCSP,B2P2DPCSP,B2P2SMCSP
2020/01/10,02:24:50,OFF,0.00402,1.6132,-2.9852,-0.11569,344.19,-9.4088,-10.161,0,0.04606,0.42045,0,1,1,0,0,0.42045,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6331,2.6331,132.46,-0.34384,-1.0965,0.51259,-0.33603,0,1,-6,-3,33,36,0,0,0,0,8.9562,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:25:00,OFF,0.00402,1.6132,-2.9951,-0.0624,344.2,-9.4196,-10.172,0,0.05234,0.41819,0,1,1,0,0,0.41819,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6284,2.6284,132.46,-0.35462,-1.1072,0.52821,-0.31259,0,1,-6,-3,33,36,0,0,0,0,9.238,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:25:10,OFF,0.0052,1.6132,-2.9951,0.25643,344.18,-9.4117,-10.164,0,0.04449,0.41594,0,1,1,0,0,0.41594,-0.97327,0,0,880,0,800,0,0,0,0,-0.97327,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.215,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5875,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6319,2.6319,132.46,-0.34654,-1.0992,0.53603,-0.3204,0,1,-6,-3,33,36,0,0,0,0,8.5318,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:25:20,OFF,0.00579,1.6132,-2.9852,0.21874,344.19,-9.4051,-10.158,0,0.04685,0.41819,0,1,1,0,0,0.41819,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6347,2.6347,132.46,-0.34025,-1.0929,0.53603,-0.34384,0,1,-6,-3,33,36,0,0,0,0,8.4604,0,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:25:30,OFF,0.00638,1.6132,-2.9951,0.09627,344.2,-9.4087,-10.161,0,0.04606,0.41594,0,1,1,0,0,0.41594,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0,0,0.108,2.6211,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6331,2.6331,132.46,-0.34384,-1.0965,0.53603,-0.3204,0,1,-6,-3,33,36,0,0,0,0,8.7458,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:25:40,OFF,0.00638,1.6132,-2.9852,0.1116,344.19,-9.4095,-10.162,0,0.04763,0.42045,0,1,1,0,0,0.42045,-0.98308,0,0,880,0,800,0,0,0,0,-0.98308,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.215,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6327,2.6327,132.46,-0.34474,-1.0974,0.5204,-0.33603,0,1,-6,-3,33,36,0,0,0,0,8.5318,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:25:50,OFF,0.00638,1.6132,-2.9951,0.14318,344.19,-9.4033,-10.156,0,0.04763,0.41594,0,1,1,0,0,0.41594,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0,0,0.108,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6355,2.6355,132.46,-0.33845,-1.0912,0.5204,-0.33603,0,1,-6,-3,33,36,0,0,0,0,8.4283,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:26:00,OFF,0.00461,1.6132,-2.9951,0.08013,344.2,-9.4086,-10.161,0,0.05077,0.42045,0,1,1,0,0,0.42045,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0.371,100,0,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6331,2.6331,132.46,-0.34384,-1.0965,0.5204,-0.3204,0,1,-6,-3,33,36,0,0,0,0,8.4961,0.03923,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:26:10,OFF,0.00461,1.6132,-2.9852,-0.37048,344.2,-9.404,-10.157,0,0.04606,0.41819,0,1,1,0,0,0.41819,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6351,2.6351,132.46,-0.33935,-1.092,0.5204,-0.3204,0,1,-6,-3,33,36,0,0,0,0,8.2857,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:26:20,OFF,0.00402,1.6132,-2.9951,0.01629,344.18,-9.416,-10.169,0,0.04685,0.42045,0,1,1,0,0,0.42045,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0,0,0.215,2.5442,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5875,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.63,2.63,132.46,-0.35103,-1.1036,0.52821,-0.34384,0,1,-6,-3,33,36,0,0,0,0,8.4283,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:26:30,OFF,0.0052,1.6132,-2.9852,-0.00116,344.19,-9.4086,-10.161,0,0.04528,0.42495,0,1,1,0,0,0.42495,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6335,2.6335,132.46,-0.34294,-1.0956,0.52821,-0.34384,0,1,-6,-3,33,36,0,0,0,0,7.7221,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:26:40,OFF,0.00579,1.6132,-2.9951,-0.13536,344.2,-9.4062,-10.159,0,0.0492,0.41594,0,1,1,0,0,0.41594,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6347,2.6347,132.46,-0.34025,-1.0929,0.52821,-0.33603,0,1,-6,-3,33,36,0,0,0,0,7.7578,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:26:50,OFF,0.00638,1.6132,-2.9852,-0.17654,344.19,-9.4157,-10.168,0,0.04763,0.41819,0,1,1,0,0,0.41819,-0.97327,0,0,880,0,800,0,0,0,0,-0.97327,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6304,2.6304,132.46,-0.35013,-1.1027,0.52821,-0.32821,0,1,-6,-3,33,36,0,0,0,0,7.6864,0,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:27:00,OFF,0.00697,1.6132,-2.9852,0.34538,344.19,-9.4021,-10.155,0,0.05156,0.41819,0,1,1,0,0,0.41819,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6362,2.6362,132.46,-0.33665,-1.0894,0.54384,-0.3204,0,1,-6,-3,33,36,0,0,0,0,7.7935,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:27:10,OFF,0.00638,1.6132,-2.9951,-0.24421,344.2,-9.4174,-10.17,0,0.04606,0.4227,0,1,1,0,0,0.4227,-0.95363,0,0,880,0,800,0,0,0,0,-0.95363,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0,0,0.108,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6296,2.6296,132.46,-0.35193,-1.1045,0.5204,-0.33603,0,1,-6,-3,33,36,0,0,0,0,7.7221,0,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:27:20,OFF,0.00638,1.6132,-2.9852,0.25034,344.2,-9.4101,-10.163,0,0.04606,0.42045,0,1,1,0,0,0.42045,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0,0,0.108,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6327,2.6327,132.46,-0.34474,-1.0974,0.51259,-0.32821,0,1,-6,-3,33,36,0,0,0,0,7.7935,0,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:27:30,OFF,0.00579,1.6132,-2.9852,-0.12563,344.19,-9.4173,-10.17,0,0.04999,0.4227,0,1,1,0,0,0.4227,-0.97327,0,0,880,0,800,0,0,0,0,-0.97327,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.108,2.6211,0,0,0,0.215,25,0,0,0,0.215,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6296,2.6296,132.46,-0.35193,-1.1045,0.5204,-0.34384,0,1,-6,-3,33,36,0,0,0,0,7.6864,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:27:40,OFF,0.00461,1.6132,-2.9852,0.31532,344.19,-9.4058,-10.158,0,0.04999,0.41819,0,1,1,0,0,0.41819,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6347,2.6347,132.46,-0.34025,-1.0929,0.5204,-0.3204,0,1,-6,-3,33,36,0,0,0,0,7.6508,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:27:50,OFF,0.00461,1.6132,-2.9951,0.19141,344.2,-9.4154,-10.168,0,0.04842,0.41819,0,1,1,0,0,0.41819,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.215,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6304,2.6304,132.46,-0.35013,-1.1027,0.52821,-0.32821,0,1,-6,-3,33,36,0,0,0,0,7.6864,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:28:00,OFF,0.00402,1.6132,-2.9852,0.27183,344.2,-9.408,-10.161,0,0.04528,0.41594,0,1,1,0,0,0.41594,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6335,2.6335,132.46,-0.34294,-1.0956,0.52821,-0.34384,0,1,-6,-3,33,36,0,0,0,0,7.6151,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:28:10,OFF,0.00402,1.6132,-2.9852,0.07865,344.19,-9.4145,-10.167,0,0.0492,0.41819,0,1,1,0,0,0.41819,-0.97327,0,0,880,0,800,0,0,0,0,-0.97327,-2.9852,0,0,880,0,820,0,0,0,0,0.371,100,0.02155,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6308,2.6308,132.46,-0.34923,-1.1018,0.5204,-0.33603,0,1,-6,-3,33,36,0,0,0,0,7.6151,0,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:28:20,OFF,0.0052,1.6132,-2.9852,-0.48955,344.19,-9.4034,-10.156,0,0.04606,0.42495,0,1,1,0,0,0.42495,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6355,2.6355,132.46,-0.33845,-1.0912,0.5204,-0.33603,0,1,-6,-3,33,36,0,0,0,0,7.369,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:28:30,OFF,0.00579,1.6132,-2.9951,-0.15458,344.2,-9.4142,-10.167,0,0.04685,0.41594,0,1,1,0,0,0.41594,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6308,2.6308,132.46,-0.34923,-1.1018,0.52821,-0.35165,0,1,-6,-3,33,36,0,0,0,0,7.476,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:28:40,OFF,0.00579,1.6132,-2.9951,-0.21578,344.19,-9.4087,-10.161,0,0.04685,0.42045,0,1,1,0,0,0.42045,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0.371,100,0,0,0.108,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6331,2.6331,132.46,-0.34384,-1.0965,0.5204,-0.32821,0,1,-6,-3,33,36,0,0,0,0,7.6151,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:28:50,OFF,0.00638,1.6132,-2.9852,0.32379,344.19,-9.406,-10.159,0,0.04685,0.42045,0,1,1,0,0,0.42045,-0.97327,0,0,880,0,800,0,0,0,0,-0.97327,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.6211,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6343,2.6343,132.46,-0.34115,-1.0938,0.5204,-0.35946,0,1,-6,-3,33,36,0,0,0,0,7.3333,0,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:29:00,OFF,0.00638,1.6132,-2.9852,0.09135,344.2,-9.4099,-10.163,0,0.04371,0.41369,0,1,1,0,0,0.41369,-0.97327,0,0,880,0,800,0,0,0,0,-0.97327,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.215,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6327,2.6327,132.46,-0.34474,-1.0974,0.50478,-0.33603,0,1,-6,-3,33,36,0,0,0,0,7.3333,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:29:10,OFF,0.00638,1.6132,-2.9951,0.02548,344.19,-9.4153,-10.168,0,0.04685,0.4227,0,1,1,0,0,0.4227,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.215,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6304,2.6304,132.46,-0.35013,-1.1027,0.51259,-0.32821,0,1,-6,-3,33,36,0,0,0,0,7.4047,0,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:29:20,OFF,0.0052,1.6132,-2.9852,0.21836,344.19,-9.4193,-10.172,0,0.04685,0.42045,0,1,1,0,0,0.42045,-0.97327,0,0,880,0,800,0,0,0,0,-0.97327,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.108,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6284,2.6284,132.46,-0.35462,-1.1072,0.5204,-0.33603,0,1,-6,-3,33,36,0,0,0,0,7.4047,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:29:30,OFF,0.00461,1.6132,-2.9951,0.05085,344.2,-9.4127,-10.165,0,0.0492,0.42045,0,1,1,0,0,0.42045,-0.97327,0,0,880,0,800,0,0,0,0,-0.97327,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6312,2.6312,132.46,-0.34833,-1.101,0.51259,-0.3204,0,1,-6,-3,33,36,0,0,0,0,7.369,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,02:29:40,OFF,0.00402,1.6132,-2.9951,-0.16896,344.2,-9.4096,-10.162,0,0.04999,0.41819,0,1,1,0,0,0.41819,-0.97327,0,0,880,0,800,0,0,0,0,-0.97327,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6323,2.6323,132.46,-0.34564,-1.0983,0.5204,-0.32821,0,1,-6,-3,33,36,0,0,0,0,7.5117,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
